id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
34828,1.147856,tcp,http,FIN,14,18,1684,10168,27.006872,31,29,10900.32227,66935.22656,3,5,88.269156,67.488118,8836.596196,7736.893399,255,3050283151,905918735,255,0.00068,0.000554,0.000126,120,565,1,3924,2,0,1,1,1,1,0,0,1,7,2,0,Normal,0
34829,0.001007,udp,dns,CON,2,2,146,178,2979.146024,31,29,579940.4375,707050.6875,0,0,0.007,0.006,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,3,1,1,1,0,0,0,2,4,0,Normal,0
34830,0.004619,udp,-,CON,4,4,568,312,1515.479536,31,29,737822.0625,405282.5313,0,0,1.209333,1.048667,1.704599,1.475262,0,0,0,0,0,0,0,142,78,0,0,5,0,5,1,1,4,0,0,0,4,12,0,Normal,0
34831,0.069019,tcp,-,FIN,72,74,4238,63878,2100.870858,31,29,484504.2813,7304076,7,30,0.96769,0.938027,61.734231,60.633423,255,1301656037,1301946075,255,0.000681,0.000541,0.00014,59,863,0,0,8,0,3,1,1,2,0,0,0,6,5,0,Normal,0
34832,50.004398,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195496,0,0,0,10000.873,0,1.825886,0,0,0,0,0,0,0,0,64,0,0,0,2,0,4,2,4,2,0,0,0,2,4,0,Normal,0
34833,0.002859,tcp,ftp-data,FIN,6,8,320,1884,4547.044606,31,29,747114.375,4614201,1,2,0.5078,0.341571,28.58052,0.550728,255,3591689508,1450161811,255,0.000592,0.000462,0.00013,53,236,0,0,3,0,3,1,1,2,0,0,0,8,3,0,Normal,0
34834,0.004644,tcp,ftp-data,FIN,14,6,8928,320,4091.300628,31,29,14282515,459948.3125,4,1,0.357231,0.808,17.794731,1.307782,255,3803107335,1663475437,255,0.000613,0.000478,0.000135,638,53,0,0,3,0,9,1,1,5,0,0,0,8,3,0,Normal,0
34835,0.001102,udp,dns,CON,2,2,146,178,2722.323026,31,29,529945.5625,646098,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,8,0,3,4,3,3,0,0,0,6,3,0,Normal,0
34836,0.157226,tcp,-,FIN,84,86,4862,77276,1074.885859,31,29,244488.8281,3886278.5,7,36,1.88906,1.843859,97.201924,96.179657,255,1301659151,1343411860,255,0.000631,0.000493,0.000138,58,899,0,0,8,0,2,1,1,1,0,0,0,6,8,0,Normal,0
34837,0.005102,tcp,-,FIN,18,18,4560,2456,6860.054613,31,29,6753430,3637789,7,7,0.281765,0.265353,13.806346,0.341039,255,3010979312,864687153,255,0.000723,0.000587,0.000136,253,136,0,0,5,0,5,1,1,3,0,0,0,4,12,0,Normal,0
34838,50.004398,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195496,0,0,0,10000.873,0,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,4,2,4,2,0,0,0,2,4,0,Normal,0
34839,1.922651,tcp,http,FIN,346,746,18474,1087890,567.445662,31,29,76648.33594,4520558,2,370,5.57196,2.579973,269.005489,162.182115,255,2391685693,2397557398,255,0.000693,0.000567,0.000126,53,1458,1,524288,2,0,3,2,1,3,0,0,1,9,2,0,Normal,0
34840,0.004679,udp,-,CON,4,4,568,304,1496.046162,31,29,728360.75,389826.875,0,0,1.218667,1.066333,1.713557,1.501662,0,0,0,0,0,0,0,142,76,0,0,9,0,9,1,1,4,0,0,0,6,5,0,Normal,0
34841,0.063165,tcp,-,FIN,24,20,2158,1918,680.756731,31,29,262043.8438,230887.3594,6,5,2.746304,3.285526,316.914794,353.848987,255,1384892658,3534791171,255,0.000763,0.000604,0.000159,90,96,0,0,6,0,5,1,1,2,0,0,0,7,9,0,Normal,0
34842,0.030187,tcp,-,FIN,72,74,4238,63878,4803.392254,31,29,1107761.625,16699904,7,30,0.417394,0.410361,21.747226,21.539726,255,1161394333,3307116330,255,0.00077,0.000631,0.000139,59,863,0,0,18,0,5,1,1,1,0,0,0,3,12,0,Normal,0
34843,0.269336,tcp,-,FIN,16,18,1540,1644,122.523546,31,29,42890.66797,46128.25781,4,4,17.932066,15.811117,1084.626342,26.66218,255,3687050092,1579752176,255,0.000698,0.00054,0.000158,96,91,0,0,10,0,10,5,1,5,0,0,0,7,14,0,Normal,0
34844,0.015802,tcp,-,FIN,46,48,2854,30622,5885.331076,31,29,1413492,15180357,7,17,0.344178,0.325894,0,19.032425,255,1566300711,1576793453,255,0.000618,0.000481,0.000137,62,638,0,0,7,0,2,1,1,1,0,0,0,3,10,0,Normal,0
34845,50.004398,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195496,0,0,0,10000.873,0,1.825886,0,0,0,0,0,0,0,0,64,0,0,0,2,0,4,2,4,2,0,0,0,2,4,0,Normal,0
34846,0.038825,tcp,-,FIN,84,86,4862,77276,4352.865246,31,29,990083.6875,15737900,7,36,0.463892,0.4508,0,23.191392,255,3410282790,3428805591,255,0.000634,0.000504,0.00013,58,899,0,0,3,0,1,1,1,1,0,0,0,2,4,0,Normal,0
34847,1.00578,tcp,http,FIN,12,18,1580,10168,28.833344,31,29,11525.38379,76390.46094,3,5,91.403908,59.134001,9529.590711,7675.069418,255,2466784777,322457090,255,0.000631,0.000498,0.000133,132,565,1,3924,5,0,3,1,1,1,0,0,1,3,1,0,Normal,0
34848,0.00106,udp,dns,CON,2,2,130,162,2830.188576,31,29,490566.0313,611320.75,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,2,0,9,1,1,5,0,0,0,8,3,0,Normal,0
34849,50.004398,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195496,0,0,0,10000.873,0,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,4,2,4,2,0,0,0,2,4,0,Normal,0
34850,0.001016,udp,dns,CON,2,2,146,178,2952.755752,31,29,574803.125,700787.375,0,0,0.007,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,2,2,1,1,0,0,0,9,2,0,Normal,0
34851,1.029921,tcp,http,FIN,12,18,1580,10168,28.157498,31,29,11255.23145,74599.89063,3,5,93.596726,60.550177,9532.377581,7677.791325,255,2754475587,605978053,255,0.000687,0.000563,0.000124,132,565,1,3924,3,0,5,2,1,1,0,0,1,2,2,0,Normal,0
34852,3.333846,tcp,-,FIN,122,126,7814,15296,74.088603,31,29,18597.13867,36414.39844,30,32,27.549569,26.666536,1721.017705,1697.051154,255,1589144116,3745710293,255,0.000673,0.000524,0.000149,64,121,0,0,12,0,10,1,1,1,0,0,0,5,14,0,Normal,0
34853,0.107916,tcp,-,FIN,48,50,2958,32368,898.847272,31,29,214759.6406,2351532.75,7,18,2.288745,2.188939,138.23046,136.526737,255,801395531,2951280222,255,0.000784,0.000648,0.000136,62,647,0,0,8,0,1,1,1,1,0,0,0,5,5,0,Normal,0
34854,0.045962,tcp,-,FIN,84,86,4862,77276,3676.950652,31,29,836343.125,13294113,7,36,0.549964,0.534694,0,33.473539,255,1533522790,1553622674,255,0.000651,0.000509,0.000142,58,899,0,0,13,0,3,1,1,1,0,0,0,2,8,0,Normal,0
34855,0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0,0,0.008,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,7,1,1,1,0,0,0,1,5,0,Normal,0
34856,0.022817,tcp,-,FIN,46,46,2854,30518,3988.254241,31,29,978919.1875,10467633,7,17,0.4996,0.494067,29.888568,29.416777,255,1206300040,3364055960,255,0.000848,0.000581,0.000267,62,663,0,0,2,0,3,1,1,1,0,0,0,9,2,0,Normal,0
34857,0.963996,tcp,-,FIN,122,126,7814,15296,256.225131,31,29,64315.62109,125934.1328,30,32,7.964017,7.707776,480.316917,475.927771,255,724896056,2884420081,255,0.000652,0.00052,0.000132,64,121,0,0,7,0,5,1,1,2,0,0,0,6,9,0,Normal,0
34858,0.001043,udp,dns,CON,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.007,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,6,1,1,1,0,0,0,1,1,0,Normal,0
34859,0.065586,tcp,-,FIN,46,48,2854,30622,1417.985531,31,29,340560.4688,3657487.75,7,17,1.449956,1.383553,82.332838,80.676563,255,921398373,3097913384,255,0.000705,0.000553,0.000152,62,638,0,0,8,0,2,1,1,2,0,0,0,5,3,0,Normal,0
34860,0.005347,tcp,-,FIN,18,18,3672,2456,6545.726613,31,29,5188704,3471105.25,7,7,0.296,0.282529,14.31195,0.351386,255,1593523143,3742117416,255,0.000683,0.00054,0.000143,204,136,0,0,9,0,9,1,1,4,0,0,0,6,5,0,Normal,0
34861,0.478918,tcp,-,FIN,16,18,1540,1644,68.905326,31,29,24121.04102,25941.81055,4,4,31.906135,28.136705,1926.22471,50.698547,255,824637717,873512890,255,0.00073,0.000587,0.000143,96,91,0,0,12,0,7,5,1,5,0,0,0,11,7,0,Normal,0
34862,0.001769,udp,-,CON,4,4,528,304,3957.037951,31,29,1790842.375,1031091.063,0,0,0.445333,0.232,0.623433,0.320325,0,0,0,0,0,0,0,132,76,0,0,7,0,5,1,1,3,0,0,0,3,5,0,Normal,0
34863,0.092078,tcp,-,FIN,48,50,2958,32368,1053.454676,31,29,251699.6406,2756011.25,7,18,1.951617,1.867347,114.749936,115.45222,255,3567043355,1421920501,255,0.000725,0.00057,0.000155,62,647,0,0,8,0,1,1,1,1,0,0,0,6,3,0,Normal,0
34864,0.154875,tcp,-,FIN,84,86,4862,77276,1091.202615,31,29,248200.1719,3945272,7,36,1.861964,1.815894,95.656858,94.569094,255,621398001,653549047,255,0.000651,0.000521,0.00013,58,899,0,0,2,0,3,1,1,1,0,0,0,1,9,0,Normal,0
34865,0.399612,tcp,-,FIN,26,28,4672,2976,132.628647,31,29,89947.25,57455.73047,7,7,15.97136,14.780333,956.697947,24.936109,255,1326305521,3479850125,255,0.000686,0.000538,0.000148,180,106,0,0,4,0,4,1,1,3,0,0,0,3,5,0,Normal,0
34866,0.001747,udp,-,CON,4,4,520,304,4006.868847,31,29,1785918.625,1044075.563,0,0,0.438333,0.222,0.61212,0.306183,0,0,0,0,0,0,0,130,76,0,0,9,0,9,1,1,4,0,0,0,6,5,0,Normal,0
34867,0.035771,tcp,-,FIN,48,50,2958,32368,2711.693745,31,29,647899.125,7094238,7,18,0.752979,0.717449,57.304268,54.089174,255,2914211977,2914526629,255,0.000763,0.000608,0.000155,62,647,0,0,7,0,7,1,1,1,0,0,0,3,7,0,Normal,0
34868,4.039932,tcp,-,FIN,122,126,7816,16782,61.139646,31,29,15350.75391,32968.875,30,32,33.385032,32.314928,1940.234121,1910.300041,255,1409144977,1443135160,255,0.000747,0.000562,0.000185,64,133,0,0,4,0,3,1,1,3,0,0,0,4,4,0,Normal,0
34869,0.005022,tcp,-,FIN,18,18,4232,2456,6969.334849,31,29,6367184.5,3695738.75,7,7,0.276412,0.262941,13.791961,0.341797,255,1564898853,1568037343,255,0.000708,0.000548,0.00016,235,136,0,0,7,0,5,1,1,3,0,0,0,3,5,0,Normal,0
34870,0.002943,udp,-,CON,4,4,512,304,2378.525268,31,29,1043832.813,619775.75,0,0,0.835333,0.236667,1.175685,0.326228,0,0,0,0,0,0,0,128,76,0,0,4,0,4,1,1,3,0,0,0,3,5,0,Normal,0
34871,0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,3,1,1,1,0,0,0,6,2,0,Normal,0
34872,0.071756,tcp,-,FIN,46,48,2854,30622,1296.058905,31,29,311277.125,3342995.75,7,17,1.5868,1.515362,0,90.467041,255,2886785647,786782808,255,0.000653,0.00053,0.000123,62,638,0,0,7,0,1,1,1,1,0,0,0,3,12,0,Normal,0
34873,0.013198,tcp,http,FIN,8,10,1044,824,1288.073914,31,29,554023.3125,449765.0938,2,2,1.834286,1.408778,102.219617,2.652023,255,2970020379,835217876,255,0.000779,0.000516,0.000263,131,82,1,83,1,0,1,1,1,1,0,0,1,11,4,0,Normal,0
34874,0.001031,udp,dns,CON,2,2,132,164,2909.796171,31,29,512124.125,636275.4375,0,0,0.007,0.002,0,0,0,0,0,0,0,0,0,66,82,0,0,3,0,2,1,1,1,0,0,0,7,2,0,Normal,0
34875,0.016876,tcp,-,FIN,46,48,2854,30622,5510.784249,31,29,1323536.25,14214268,7,17,0.366978,0.347596,21.525055,19.905802,255,1204894391,3360635526,255,0.000693,0.000535,0.000158,62,638,0,0,6,0,2,1,1,2,0,0,0,7,4,0,Normal,0
34876,0.224353,tcp,ftp-data,FIN,14,6,8928,320,84.687969,31,29,295641.25,9520.710938,4,1,17.257923,44.731602,1594.748899,68.06293,255,2991692005,3103926883,255,0.00067,0.000538,0.000132,638,53,0,0,3,0,4,1,1,2,0,0,0,9,3,0,Normal,0
34877,0.292773,tcp,-,FIN,26,26,4672,2872,174.196386,31,29,122770.8828,75471.4375,7,7,11.69816,11.6894,762.786225,20.899121,255,2311425081,2318942709,255,0.000669,0.000534,0.000135,180,110,0,0,6,0,4,1,1,3,0,0,0,4,5,0,Normal,0
34878,0.833597,tcp,-,FIN,122,126,7814,15296,296.306247,31,29,74376.46875,145633.9219,30,32,6.886248,6.664976,435.472012,435.87688,255,2850018826,708194207,255,0.000658,0.000472,0.000186,64,121,0,0,12,0,2,1,1,2,0,0,0,11,4,0,Normal,0
34879,0.283101,tcp,-,FIN,16,18,1540,1644,116.566176,31,29,40805.22656,43885.39844,4,4,18.851333,16.625529,1143.506309,30.129143,255,3687049143,3709494189,255,0.00059,0.000466,0.000124,96,91,0,0,10,0,10,5,1,5,0,0,0,7,14,0,Normal,0
34880,0.005228,tcp,-,FIN,24,20,2158,1918,8224.942259,31,29,3166029,2789594.25,6,5,0.227304,0.236421,13.595625,14.177905,255,1101394688,3247096838,255,0.00073,0.000599,0.000131,90,96,0,0,7,0,3,1,1,1,0,0,0,3,9,0,Normal,0
34881,0.001102,udp,dns,CON,2,2,146,178,2722.323026,31,29,529945.5625,646098,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,8,0,3,4,3,3,0,0,0,6,3,0,Normal,0
34882,0.004872,udp,-,CON,4,4,568,304,1436.781655,31,29,699507.4375,374384.25,0,0,1.328333,1.154333,1.869357,1.619746,0,0,0,0,0,0,0,142,76,0,0,6,0,4,1,1,3,0,0,0,4,5,0,Normal,0
34883,0.016952,tcp,-,FIN,48,50,2958,32368,5722.038509,31,29,1367154.25,14969797,7,18,0.35383,0.333041,20.249011,19.318717,255,1566297219,1566614603,255,0.00077,0.000622,0.000148,62,647,0,0,7,0,1,1,1,1,0,0,0,3,7,0,Normal,0
34884,0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0,0,0.011,0.001,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,7,1,1,1,0,0,0,1,5,0,Normal,0
34885,0.261906,tcp,-,FIN,16,18,1540,1644,125.999405,31,29,44107.42969,47436.86719,4,4,17.439067,15.346471,1067.937935,27.678283,255,3687051023,1586329236,255,0.00116,0.001013,0.000147,96,91,0,0,10,0,10,5,1,5,0,0,0,7,14,0,Normal,0
34886,0.0443,tcp,-,FIN,48,50,2958,32368,2189.616198,31,29,523160.25,5728397,7,18,0.93466,0.910063,63.324271,62.032179,255,3066781538,921714813,255,0.000741,0.000607,0.000134,62,647,0,0,8,0,2,1,1,2,0,0,0,5,3,0,Normal,0
34887,0.001102,udp,dns,CON,2,2,146,178,2722.323026,31,29,529945.5625,646098,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,8,0,3,4,3,3,0,0,0,6,3,0,Normal,0
34888,0.022862,tcp,-,FIN,16,18,1540,1644,1443.443244,31,29,505292.625,543434.5,4,4,1.503133,1.310118,89.350987,2.417331,255,2371432204,2381505622,255,0.000713,0.000586,0.000127,96,91,0,0,4,0,6,3,1,3,0,0,0,5,4,0,Normal,0
34889,0.001142,udp,dns,CON,2,2,146,178,2626.970309,31,29,511383.5625,623467.625,0,0,0.011,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,3,2,1,3,0,0,0,9,4,0,Normal,0
34890,0.004582,udp,-,CON,4,4,568,312,1527.717166,31,29,743780,408555.2188,0,0,1.209667,1.030667,1.700122,1.445562,0,0,0,0,0,0,0,142,78,0,0,7,0,5,1,1,3,0,0,0,3,5,0,Normal,0
34891,0.262652,tcp,-,FIN,16,18,1540,1644,125.641529,31,29,43982.14844,47302.13281,4,4,17.486067,15.422117,1076.678588,28.55134,255,1541665478,3740104547,255,0.000602,0.000468,0.000134,96,91,0,0,10,0,10,5,1,5,0,0,0,7,14,0,Normal,0
34892,0.005315,udp,dns,CON,2,2,130,162,564.440243,31,29,97836.3125,121919.0938,0,0,0.008,0.001,0,0,0,0,0,0,0,0,0,65,81,0,0,2,0,2,2,1,2,0,0,0,11,4,0,Normal,0
34893,0.036909,tcp,-,FIN,84,86,4862,77276,4578.829125,31,29,1041480.438,16554879,7,36,0.440253,0.428329,22.567229,22.253695,255,3306784518,3329478350,255,0.000615,0.000494,0.000121,58,899,0,0,18,0,2,1,1,1,0,0,0,3,2,0,Normal,0
34894,0.017892,tcp,-,FIN,48,50,2958,32368,5421.417595,31,29,1295327.625,14183323,7,18,0.373851,0.352184,20.864293,20.426963,255,46034694,46360586,255,0.000758,0.000625,0.000133,62,647,0,0,9,0,1,1,1,1,0,0,0,4,4,0,Normal,0
34895,0.005955,udp,-,CON,4,4,568,304,1175.482799,31,29,572292.1875,306297.2188,0,0,1.687333,1.502,2.374937,2.114957,0,0,0,0,0,0,0,142,76,0,0,4,0,4,1,1,3,0,0,0,3,5,0,Normal,0
34896,0.016896,tcp,-,FIN,48,50,2958,32368,5741.003743,31,29,1371685.625,15019413,7,18,0.353128,0.33249,19.958434,19.335985,255,1144892526,3294793572,255,0.000756,0.000594,0.000162,62,647,0,0,6,0,5,1,1,2,0,0,0,7,9,0,Normal,0
34897,0.027485,tcp,http,FIN,8,10,1044,824,618.519193,31,29,266036.0313,215972.3438,2,2,3.861143,2.999222,233.03514,6.091243,255,3687046000,1545013181,255,0.000621,0.000488,0.000133,131,82,1,83,1,0,6,1,1,1,0,0,1,7,4,0,Normal,0
34898,0.001805,udp,-,CON,4,4,528,304,3878.116328,31,29,1755124.625,1010526.313,0,0,0.451333,0.240667,0.632625,0.331164,0,0,0,0,0,0,0,132,76,0,0,5,0,5,1,1,3,0,0,0,4,12,0,Normal,0
34899,0.032752,tcp,-,FIN,48,48,2958,30622,2900.586242,31,29,707620.9375,7324133,7,17,0.689596,0.68617,0,1.093876,255,764634639,786450008,255,0.00074,0.000498,0.000242,62,638,0,0,7,0,7,1,1,1,0,0,0,3,9,0,Normal,0
34900,0.054953,tcp,-,FIN,84,86,4862,77276,3075.355223,31,29,699506.8125,11119029,7,36,0.658349,0.640859,0,42.532364,255,106038484,128538856,255,0.000613,0.000476,0.000137,58,899,0,0,10,0,4,1,1,1,0,0,0,3,5,0,Normal,0
34901,0.001052,udp,dns,CON,2,2,130,162,2851.711087,31,29,494296.5938,615969.625,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,3,0,6,1,1,4,0,0,0,8,3,0,Normal,0
34902,0.004953,udp,-,CON,4,4,568,312,1413.284813,31,29,688067.8125,377952.75,0,0,1.336667,1.176667,1.879726,1.652744,0,0,0,0,0,0,0,142,78,0,0,5,0,10,1,1,3,0,0,0,3,14,0,Normal,0
34903,0.030317,tcp,-,FIN,72,74,4238,63878,4782.79526,31,29,1103011.5,16628295,7,30,0.421817,0.406219,21.940651,21.322206,255,3410279224,1265209988,255,0.000815,0.000653,0.000162,59,863,0,0,3,0,2,1,1,1,0,0,0,2,7,0,Normal,0
34904,0.001073,udp,dns,CON,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.01,0.009,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,2,1,1,1,0,0,0,4,3,0,Normal,0
34905,0.036941,tcp,-,FIN,72,74,4238,63878,3925.178058,31,29,905227.25,13646626,7,30,0.51569,0.497575,26.961419,26.884743,255,2255615895,2255924221,255,0.000744,0.000608,0.000136,59,863,0,0,10,0,6,1,1,1,0,0,0,3,4,0,Normal,0
34906,1.006996,tcp,http,FIN,14,18,1684,10168,30.78463,31,29,12425.07422,76298.21875,3,5,77.433,59.207176,8766.286045,7675.482748,255,224633647,225623280,255,0.000609,0.000468,0.000141,120,565,1,3924,4,0,7,1,1,1,0,0,1,4,1,0,Normal,0
34907,0.026003,tcp,-,FIN,48,50,2958,32368,3730.338894,31,29,891281.8125,9759182,7,18,0.546021,0.51898,34.116156,33.253687,255,3411683222,3411990469,255,0.000692,0.000562,0.00013,62,647,0,0,9,0,4,1,1,1,0,0,0,8,5,0,Normal,0
34908,0.000985,udp,dns,CON,2,2,146,178,3045.685126,31,29,592893.375,722842.625,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,2,1,1,1,0,0,0,2,3,0,Normal,0
34909,0.075068,tcp,-,FIN,48,50,2958,32368,1292.161825,31,29,308733.4375,3380508.5,7,18,1.590213,1.518224,89.966878,87.309563,255,741395737,741750822,255,0.000796,0.000664,0.000132,62,647,0,0,7,0,5,1,1,1,0,0,0,3,12,0,Normal,0
34910,1.005853,tcp,http,FIN,12,18,1580,10168,28.831249,31,29,11524.5459,76384.91406,3,5,91.406635,59.13659,9530.095601,7675.964861,255,2013522607,4164162832,255,0.000662,0.000527,0.000135,132,565,1,3924,3,0,3,1,1,1,0,0,1,4,1,0,Normal,0
34911,0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,8,0,5,4,1,1,0,0,0,6,5,0,Normal,0
34912,0.505866,tcp,-,FIN,16,18,1540,1644,65.234668,31,29,22836.08789,24559.86328,4,4,33.702934,29.729529,1950.884823,54.366762,255,824639359,3036892007,255,0.000872,0.000456,0.000416,96,91,0,0,12,0,7,5,1,5,0,0,0,11,7,0,Normal,0
34913,0.882613,tcp,ftp,FIN,52,54,2934,3742,118.964937,31,29,26086.17773,33292.05469,11,15,17.299843,16.642604,1430.429105,52.889863,255,3031245572,3032237137,255,0.000704,0.000551,0.000153,56,69,0,0,1,0,3,1,1,3,1,1,0,5,1,0,Normal,0
34914,0.001141,udp,dns,CON,2,2,146,178,2629.272667,31,29,511831.75,624014.0625,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,3,1,1,1,0,0,0,3,4,0,Normal,0
34915,0.06397,tcp,-,FIN,46,48,2854,30622,1453.806482,31,29,349163.6875,3749882.75,7,17,1.414489,1.350596,79.993279,78.553758,255,2950979876,866502000,255,0.000654,0.000491,0.000163,62,638,0,0,8,0,2,1,1,1,0,0,0,5,3,0,Normal,0
34916,0.974018,tcp,smtp,FIN,52,38,37496,3172,91.374083,31,29,302047.8125,25371.19531,18,8,19.091844,26.311865,1530.688671,50.882125,255,1773526084,1896826201,255,0.000597,0.000476,0.000121,721,83,0,0,1,0,6,1,1,2,0,0,0,2,1,0,Normal,0
34917,0.0167,tcp,-,FIN,48,50,2958,32368,5808.383383,31,29,1387784.5,15195689,7,18,0.34766,0.328592,19.728125,18.061774,255,1204891569,3354775672,255,0.000742,0.000588,0.000154,62,647,0,0,6,0,2,1,1,2,0,0,0,7,4,0,Normal,0
34918,0.026018,tcp,-,FIN,48,50,2958,32368,3728.188281,31,29,890767.9375,9753556,7,18,0.546404,0.518531,0,34.658642,255,3390016967,1244909587,255,0.000777,0.000606,0.000171,62,647,0,0,12,0,7,1,1,1,0,0,0,11,9,0,Normal,0
34919,1.025652,tcp,http,FIN,14,18,1684,10168,30.224675,31,29,12199.06934,74910.39844,3,5,78.866844,60.300529,8763.521528,7675.845168,255,1061658949,1062762913,255,0.00068,0.000538,0.000142,120,565,1,3924,3,0,6,2,1,2,0,0,1,2,4,0,Normal,0
34920,0.003988,tcp,ftp-data,FIN,10,12,528,8824,5265.797262,31,29,954864.5625,16226680,1,4,0.401667,0.316,23.672612,20.861797,255,1446303868,3598778960,255,0.000674,0.000509,0.000165,53,735,0,0,3,0,3,1,1,2,0,0,0,8,3,0,Normal,0
34921,1.026661,tcp,http,FIN,12,18,1580,10168,28.246908,31,29,11290.9707,74836.77344,3,5,93.300636,60.360585,9541.466876,7684.448726,255,2526784425,2532095338,255,0.000684,0.000524,0.00016,132,565,1,3924,1,0,1,1,1,1,0,0,1,1,2,0,Normal,0
34922,0.001119,udp,dns,CON,2,2,130,162,2680.965094,31,29,464700.625,579088.4375,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,3,0,2,1,1,1,0,0,0,1,3,0,Normal,0
34923,0.033885,tcp,-,FIN,48,50,2958,32368,2862.623714,31,29,683960.5,7489096,7,18,0.713936,0.679224,44.400587,44.747122,255,3094211701,3094520904,255,0.00076,0.000595,0.000165,62,647,0,0,8,0,5,1,1,1,0,0,0,3,8,0,Normal,0
34924,0.005572,tcp,-,FIN,18,18,4232,2456,6281.406976,31,29,5738693.5,3330940.5,7,7,0.307706,0.298,16.498583,0.376021,255,1601661538,1604974605,255,0.000624,0.000501,0.000123,235,136,0,0,5,0,10,1,1,3,0,0,0,3,14,0,Normal,0
34925,0.099113,udp,-,CON,4,4,520,304,70.626455,31,29,31479.2207,18403.23633,0,0,16.652,28.659334,23.536756,40.516984,0,0,0,0,0,0,0,130,76,0,0,5,0,6,1,1,2,0,0,0,2,9,0,Normal,0
34926,0.055849,tcp,-,FIN,70,74,4134,63878,2560.475531,31,29,583716.8125,9026482,7,30,0.804899,0.756356,45.176627,0,255,2435618018,2435963477,255,0.000822,0.000634,0.000188,59,863,0,0,13,0,2,1,1,1,0,0,0,3,4,0,Normal,0
34927,0.004832,udp,-,CON,4,4,568,312,1448.675495,31,29,705298,387417.2188,0,0,1.26,1.096,1.772012,1.542909,0,0,0,0,0,0,0,142,78,0,0,5,0,5,1,1,3,0,0,0,4,12,0,Normal,0
34928,0.015928,tcp,-,FIN,46,48,2854,30622,5838.774408,31,29,1402310.375,15060271,7,17,0.354432,0.326574,0,19.138437,255,3290282401,3304955737,255,0.000728,0.000576,0.000152,62,638,0,0,6,0,1,1,1,1,0,0,0,7,8,0,Normal,0
34929,0.030566,tcp,-,FIN,46,48,2854,30622,3042.596404,31,29,730746.625,7847936,7,17,0.671711,0.652326,46.583174,44.649925,255,1244633659,1260564752,255,0.000714,0.000553,0.000161,62,638,0,0,12,0,1,1,1,1,0,0,0,11,5,0,Normal,0
34930,0.339303,udp,-,CON,4,4,568,304,20.630529,31,29,10044.12012,5375.726562,0,0,53.326332,99.342664,75.406336,140.482547,0,0,0,0,0,0,0,142,76,0,0,5,0,6,1,1,2,0,0,0,2,9,0,Normal,0
34931,0.056045,tcp,-,FIN,46,48,2854,30622,1659.380869,31,29,398536.9063,4280132,7,17,1.238222,1.181532,75.037253,72.991473,255,2551424257,475315406,255,0.000636,0.000509,0.000127,62,638,0,0,9,0,2,1,1,1,0,0,0,4,4,0,Normal,0
